"","saledate","neigh","saleprice","landval","imprval","totalval","mbmancls","mbyrblt","mbeffyr","heattype","baseste","garagefl","carptfl","mktrcnld","linmcls","mbmclsdv","bedrooms","baths","familyrm","fireplcs","flrarea1","flrarea2","bsmtfin","mbmktval","mb_rcn","cp_mancl","cp_area","cpmktval","cp_rcn","gr_mancl","gar_area","gar_type","grmktval","gr_rcn","ob1mktval","lcs_val","width","depth","lot_size","conduit","alley","sidewalk","culdesac","corner","wooded","pie_shpe","slope","abv_road","splitlvl","crwlarea","bsmtarea","unfinbmt","area1_2","totarea","linmcdv","random","month"
"81",290417,713,85652.82348,46363.152,48264.48,94627.632,80,1971,1971,2,0,0,0,61224.194773,0.783,0,2,1,0,0,744,0,264,61223.893210935,85868.02411425,0,0,0,0,0,0,0,0,0,0,44027.78,60,110,6600,0,1,0,0,0,0,0,0,0,0,0,744,480,744,1008,0.783,0.2567248,4
"82",10617,715,129408.329484,50409.568,89648.834,140058.402,90,1989,1989,2,0,0,0,107147.0491875,0.945,3,3,1.5,1,2,1068,0,492,107146.51008285,142862.19314535,0,0,0,0,0,0,0,0,0,0,49280,60,110,6600,1,0,0,0,0,0,0,0,1,0,0,1040,548,1068,1560,0.97335,0.2583821,6
"83",310817,716,135015.472557,55777.832,73383.684,129161.516,90,1996,1996,2,0,0,0,89651.3062795,0.945,1,3,1,1,2,988,0,260,89650.461682215,120061.30107825,0,0,0,0,0,0,0,0,0,0,45568.91,64.2,108.9,6995,1,0,0,0,0,0,0,0,0,0,0,988,728,988,1248,0.95445,0.2589251,8
"84",280517,716,236869.2501,50013.084,154869.176,204882.26,142,2002,2002,6,0,1,0,208835.715816,1,5,3,2.25,2,1,1252,420,520,192732.7277421,218465.4134754,0,0,0,0,930,326,3,16102.9880739,20422.131912,0,48244.1,65,110.2,7165,1,0,0,0,0,0,0,0,1,1,0,1200,680,1672,2192,1.05,0.2601214,5
"85",300417,715,119562.043545,41673.819,94374.731,136048.55,140,1985,1985,2,0,0,1,117604.295991,1,-3,3,1.5,0,1,1169,0,208,113292.84281406,136788.8786901,921,644,4312.2907737,5552.6954301,0,0,0,0,0,0,36842.45,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,1169,961,1169,1377,0.97,0.265452,4
"86",250917,734,95667.707751,24751.034,55541.794,80292.828,90,1994,1994,2,0,0,0,92300.1071265,0.945,-5,3,1.5,0,1,960,0,270,92120.459486965,117895.7176992,0,0,0,0,0,0,0,0,0,179.70155,24505.69,53.8,120.2,6461,0,0,0,0,0,0,0,0,0,1,0,960,690,960,1230,0.89775,0.2697814,9
"87",110517,713,109207.349937,45631.872,52505.904,98137.776,80,1982,1982,2,0,0,1,71331.845634,0.783,0,3,1,0,0,873,0,121,69226.782769795,87445.37110365,911,216,2104.1936559,2814.63840315,0,0,0,0,0,0,41131.27,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,873,752,873,994,0.783,0.2721472,5
"88",80917,713,140691.90030119,49580.784,78539.472,128120.256,90,1975,1998,2,0,0,0,94887.8094465,0.945,2,2,1,0,0,912,0,0,94887.432073245,116669.7937251,0,0,0,0,0,0,0,0,0,0,44025.97,60,110,6600,0,1,0,0,1,1,0,0,0,0,0,912,912,912,912,0.9639,0.2735717,9
"89",250917,716,146701.0222286,57647.48,85068.984,142716.464,140,1997,1997,2,0,0,0,104870.92161,1,0,3,1.5,0,1,1077,0,0,104870.21726727,136949.9257035,0,0,0,0,0,0,0,0,0,0,46860.81,56.1,111.8,6266,1,0,0,0,0,0,0,0,0,0,0,1040,1040,1077,1077,1,0.27358,9
"90",290617,737,147696.678255,66160.512,97003.456,163163.968,140,1996,1996,2,0,0,1,122011.197126,1,1,3,1.5,1,1,1100,0,402,117943.04677155,150258.5767683,921,240,4067.2937214,5513.2903098,0,0,0,0,0,0,52327.84,73.3,107.6,7882,1,0,0,0,0,1,0,0,0,0,0,1056,654,1100,1502,1.01,0.2737048,6
"91",300417,715,106902.533052,41817.028,75041.516,116858.544,90,1986,1986,2,1,0,1,101664.354897,0.945,-2,2,1,0,1,912,0,675,98523.944519665,128031.42422385,921,264,3140.8236909,4332.78407205,0,0,0,0,0,0,42218.63,75,120,9000,0,1,0,0,1,0,0,1,1,0,0,912,237,912,1587,0.9261,0.2739498,4
"92",101017,713,108350.8217022,43145.52,68155.296,111300.816,90,1983,1983,2,0,0,0,83241.351991,0.945,-5,2,1,0,0,1080,0,0,83241.621543325,112489.03716435,0,0,0,0,0,0,0,0,0,0,42037.94,55,105.4,5797,0,1,0,0,0,0,0,0,0,0,0,1080,1080,1080,1080,0.89775,0.2746491,10
"93",150917,716,173704.11674,51882.732,107348.956,159231.688,140,1998,1998,2,0,0,1,113205.009372,1,2,3,1.5,1,2,1136,0,560,113013.75176637,141851.5800156,921,260,4089.5661807,5316.2647083,0,0,0,0,0,190.3629,42108.72,65,124.6,8099,1,0,0,0,0,0,0,0,0,0,0,1056,496,1136,1696,1.02,0.2767077,9
"94",140517,715,157540.575024,43392.327,85066.146,128458.473,90,1987,1987,2,0,0,1,115650.5265335,0.945,2,3,1.75,1,1,1114,0,749,112083.324974915,145326.97960515,921,240,3567.7945737,4908.54783825,0,0,0,0,0,0,44616.75,60,118.1,7086,0,1,0,0,0,0,0,0,0,0,0,1114,365,1114,1863,0.9639,0.2772622,5
"95",120517,715,140661.2277,53273.748,98814.21,152087.958,90,1990,1990,6,0,1,0,129510.907085,0.945,3,2,1.75,1,2,1115,0,935,118317.22565488,151835.05093995,0,0,0,0,920,539,1,10475.34245415,15269.06100195,718.8062,51684.25,72,115,8280,1,0,0,0,1,0,0,0,0,0,0,1102,167,1115,2050,0.97335,0.2805267,5
"96",300317,716,167387.603404,50168.888,99870.364,150039.252,140,1991,1991,2,0,0,0,121139.335044,1,-1,3,2,1,2,1144,0,572,121139.56347948,167111.975394,0,0,0,0,0,0,0,0,0,0,45635.14,60,120,7200,1,0,0,0,0,0,0,0,0,0,0,1144,572,1144,1716,0.99,0.2876896,3
"97",101017,716,167387.603404,57335.872,97689.108,155024.98,90,1996,1996,2,0,1,0,132668.2633185,0.945,4,3,1.5,1,1,1032,0,700,119308.67504654,141890.1874614,0,0,0,0,920,480,2,13359.013227,15605.46230355,0,46662.93,70,110,7700,1,0,0,0,0,0,0,0,0,0,0,1032,332,1032,1732,0.9828,0.2883826,10
"98",40517,716,162650.218402,52973.36,96754.284,149727.644,90,1997,1997,2,0,0,1,122617.555627,0.945,2,3,1.75,1,2,1092,0,300,118398.70233765,141838.433415,921,286,4219.57209555,5375.9515698,0,0,0,0,0,0,48319.64,65.6,109.3,7165,1,0,0,0,0,0,0,1,1,0,0,1092,792,1092,1392,0.9639,0.2932982,5
"99",280417,715,122375.268099,41673.819,83347.638,125021.457,90,1996,1996,2,0,0,1,116832.9627325,0.945,0,3,1.5,1,1,1020,0,419,108244.971747535,125087.91283485,921,553,8587.9370745,11057.57547615,0,0,0,0,0,0,42858.76,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,1020,601,1020,1439,0.945,0.2947887,4
"100",10517,716,142121.55006,51103.712,81329.688,132433.4,140,2001,2001,2,0,0,0,103096.739382,1,-2,3,1.5,0,1,994,0,0,103096.22540217,129031.2097893,0,0,0,0,0,0,0,0,0,0,43256.43,45.4,115,5221,1,0,0,0,0,0,0,1,1,0,0,988,988,994,994,0.98,0.2959599,5
"101",130817,716,171335.424239,53440.772,118099.432,171540.204,140,1999,1999,2,0,1,0,159567.893667,1,0,3,2.5,1,2,1118,0,842,150744.49710684,181573.6545441,0,0,0,0,920,322,1,8823.320415,11585.1053682,0,48232.84,62,120,7440,1,0,0,0,0,0,0,0,0,0,0,1053,211,1118,1960,1,0.298409,8
"102",150717,713,127051.688162,49580.784,81318.336,130899.12,90,1984,1984,2,0,0,1,110755.4563115,0.945,2,2,1.5,1,1,1040,0,650,104815.044202995,133355.62174725,921,354,5581.35044145,7733.9953089,0,0,0,0,0,359.4031,44686.36,60,119,7140,0,0,0,0,0,0,0,0,1,0,0,1040,390,1040,1690,0.9639,0.3009269,7
"103",290617,716,186179.2305786,60296.148,126045.436,186341.584,90,1996,2008,2,0,0,1,157957.66245,0.945,2,3,1.5,0,1,1300,0,0,152512.705485,158820.22989,921,264,5445.49606965,6009.9386382,0,0,0,0,0,0,48802.46,74.5,110.7,8243,1,0,0,0,0,0,0,0,0,0,0,1300,1300,1300,1300,0.9639,0.3019733,6
"104",10517,716,167387.603404,66528.308,106258.328,172786.636,140,1996,1996,2,0,0,0,135530.770284,1,0,3,1.5,2,2,1494,0,650,134388.63095658,195656.7018861,0,0,0,0,0,0,0,0,0,1142.1774,49196.56,65.8,154.4,10152,1,0,0,0,1,0,0,0,0,0,0,1455,805,1494,2144,1,0.3022034,5
"105",101017,713,164167.91167,49873.296,102379.2,152252.496,90,1978,1978,2,0,0,0,175573.8053965,0.945,-5,3,1.5,1,0,1081,0,908,129919.242917065,126899.30445885,0,0,0,0,0,0,0,0,0,45654.975793,47672.33,104.2,85,8860,0,0,0,0,1,0,0,0,0,0,0,1081,173,1081,1989,0.89775,0.3039213,10
"106",150517,716,106591.162545,43625.12,59517.128,103142.248,90,1996,1996,2,0,0,1,73950.781856,0.945,-5,2,1,0,0,792,0,0,72283.385084015,94570.8159123,911,216,1667.45068245,1780.66265895,0,0,0,0,0,0,35935.98,42,110,4620,1,0,0,0,0,0,0,0,0,0,0,792,792,792,792,0.89775,0.3044559,5
"107",50817,716,199759.734251,59828.736,123396.768,183225.504,140,1997,1997,2,0,0,1,158039.27958,1,2,3,2.25,1,2,1236,0,915,152715.34324683,192482.0198028,921,322,5323.1177727,7135.7533065,0,0,0,0,0,0,50118.16,65,130,8450,1,0,0,0,0,0,0,0,0,0,0,1236,321,1236,2151,1.02,0.3082358,8
"108",10517,737,259467.137475,63124.16,178665.344,241789.504,142,2010,2010,2,0,1,0,226619.417934,1,10,3,2.5,1,1,1524,400,0,215721.5226348,223875.9078192,0,0,0,0,930,198,3,10898.0856621,12177.8954388,0,55818.16,81.2,105.9,8600,1,0,0,1,0,0,1,0,0,1,0,1446,1446,1924,1924,1.1,0.312251,5
"109",290917,737,142108.155294,57051.456,89013.056,146064.512,90,1990,1990,2,0,0,1,112040.322394,0.945,2,3,1,2,0,1112,0,716,107735.517853285,136813.43897235,921,294,4305.2897349,5849.82455715,0,0,0,0,0,0,45217.66,60,105,6300,1,0,0,0,0,0,0,0,0,0,0,1112,396,1112,1828,0.9639,0.3136164,9
"110",101017,716,153965.012565,51726.928,80394.864,132121.792,90,1997,1997,2,0,0,0,98011.0223855,0.945,1,3,1,1,1,1000,0,280,98011.88495294,121754.6287839,0,0,0,0,0,0,0,0,0,0,47142.24,55,115.6,6355,1,0,0,0,0,0,0,0,0,0,0,1000,720,1000,1280,0.95445,0.31374,10
"111",71017,716,157123.269233,54843.008,97844.912,152687.92,140,2000,2000,2,0,0,0,124438.324101,1,-2,3,2,1,0,1033,0,840,124437.88626633,157617.0546678,0,0,0,0,0,0,0,0,0,0,46230.8,53.3,117.6,6268,1,0,0,0,0,0,0,0,0,0,0,962,122,1033,1873,0.98,0.3141078,10
"112",300617,713,126908.9334562,46363.152,83512.176,129875.328,90,1979,1979,2,0,1,0,108029.383798,0.945,2,3,2,1,1,932,0,300,101197.31056855,127866.45820095,0,0,0,0,920,364,1,6831.5341248,9928.69033905,0,45217.41,62.5,120,7500,0,1,0,0,0,0,0,0,0,0,0,932,632,932,1232,0.9639,0.315749,6
"113",310717,731,108426.476697,55124.696,53309.212,108433.908,80,1977,1977,2,0,0,0,56640.451385,0.783,-5,2,1,1,0,640,0,400,56641.285115415,77534.26775325,0,0,0,0,0,0,0,0,0,0,43947.37,60,110,6600,0,1,0,0,0,0,0,0,0,0,0,640,240,640,1040,0.74385,0.3161478,7
"114",30717,715,168793.47324,58858.899,109698.094,168556.993,140,1989,1989,5,0,1,0,151624.04985,1,0,3,1.75,1,1,1234,0,845,137662.43500191,173372.2497234,0,0,0,0,920,546,1,13961.4054489,20132.5899411,0,54121.75,88,121.5,10692,1,0,0,0,1,0,1,0,0,0,0,1234,389,1234,2079,1,0.3187637,7
"115",290617,736,128743.3091525,50060.109,80307.909,130368.018,90,1990,1990,2,0,1,0,99631.9303665,0.945,0,2,2,1,0,912,0,630,94325.469386085,122616.65711925,0,0,0,0,910,396,1,5306.40706995,7515.65792565,0,43598.69,61,120,7320,1,0,1,0,0,0,0,0,1,0,0,912,282,912,1542,0.945,0.3211669,6
"116",120517,731,85426.921034,55124.696,34494.196,89618.892,40,1958,1958,2,0,0,0,41212.288488,0.507,0,2,1,0,0,660,0,0,41033.7663659,61928.0170236,0,0,0,0,0,0,0,0,0,179.0593,43947.37,60,110,6600,0,1,0,0,1,0,0,0,0,0,0,660,660,660,660,0.507,0.3225667,5
"117",280517,737,213960.593364,62484.928,139832,202316.928,140,2013,2013,2,0,1,0,175225.242192,1,5,3,2.25,1,0,1349,0,485,170331.65926686,188395.8801543,0,0,0,0,930,0,3,4893.0879816,5701.7495808,0,55425.13,62.9,133,8363,1,0,0,0,1,0,0,0,0,0,0,1300,815,1349,1834,1.05,0.3226511,5
"118",290417,716,153965.012565,52350.144,92547.576,144897.72,90,1998,1998,2,0,0,0,113107.749601,0.945,2,3,1.75,1,2,1056,0,655,113108.14494441,139072.8265605,0,0,0,0,0,0,0,0,0,0,47858.01,60,115,6900,1,0,0,0,0,0,0,1,1,0,0,1040,385,1056,1711,0.9639,0.3253791,4
"119",260317,715,110419.0637445,42819.491,64444.05,107263.541,92,1989,1989,2,0,0,1,119661.4651295,0.945,1,4,1.5,1,1,676,676,150,114739.242003295,140974.7877657,921,240,3485.31156225,4908.54783825,0,0,0,0,0,1437.6124,37405.78,56,115,6440,1,0,0,0,0,0,0,0,1,0,0,676,526,1352,1502,0.95445,0.3258888,3
"120",51017,736,145707.1334173,50513.826,96188.004,146701.83,140,1994,1994,4,0,0,1,124474.493052,1,0,3,1.5,1,1,1126,0,400,117149.40480516,148010.7716451,921,474,7325.9258436,10147.6751103,0,0,0,0,0,0,40905.75,70,120,8400,1,0,0,0,0,0,0,0,0,0,0,1126,726,1126,1526,1,0.3290894,10
"121",100617,732,209581.9550825,55869.792,119637.408,175507.2,140,1988,1988,2,0,0,1,151214.769615,1,-2,3,1.5,1,2,1229,0,1054,148001.8245888,190667.6710029,921,210,3212.3739375,4642.951131,0,0,0,0,0,0,46220.24,75.3,111.8,8413,1,1,0,0,0,0,0,0,0,0,0,1229,175,1229,2283,0.98,0.331491,6
"122",101017,716,170940.6421555,55310.42,101116.796,156427.216,140,1995,1995,2,0,0,0,129311.614341,1,-2,3,2.25,1,1,1100,0,924,129312.26157486,172443.6594972,0,0,0,0,0,0,0,0,0,0,49597.82,73,115,8395,1,0,0,0,0,0,0,0,0,0,0,1100,176,1100,2024,0.98,0.3381654,10
"123",250317,734,67872.36022875,30435.482,40383.266,70818.748,90,1993,1993,2,0,0,0,66980.1587315,0.945,-5,3,1,0,0,960,0,0,66620.7556315,85654.56410595,0,0,0,0,0,0,0,0,0,359.4031,29960.74,50,125,6250,0,0,0,0,0,0,0,1,1,0,960,0,0,960,960,0.89775,0.3384728,3
"124",140717,716,145279.806728,56868.46,78525.216,135393.676,140,2000,2000,2,0,0,0,101050.338207,1,0,2,1,0,0,928,0,220,99439.60156494,124208.3657178,0,0,0,0,0,0,0,0,0,1610.470134,48137.78,52.6,115,6049,1,0,0,0,0,0,0,1,1,0,0,870,650,928,1148,1,0.3405236,7
"125",130317,716,167387.603404,41288.06,119345.864,160633.924,140,2003,2003,8,0,1,0,147285.679359,1,0,3,2.25,1,2,1152,0,750,143827.29944583,171599.0193099,0,0,0,0,920,0,3,3459.0842559,4334.563233,0,34199.97,64,120,7680,1,0,0,0,0,0,0,1,1,0,0,1134,384,1152,1902,1,0.3549078,3
"126",110917,716,152385.884231,41755.472,89743.104,131498.576,140,1999,1999,2,0,0,0,114177.763791,1,-4,3,1.5,1,1,1040,0,795,114177.66860955,146079.9207504,0,0,0,0,0,0,0,0,0,0,37443.56,44.6,108,4817,1,1,0,0,0,0,0,0,0,0,0,1040,245,1040,1835,0.96,0.3581721,9
"127",71017,716,154754.576732,40664.844,95040.44,135705.284,90,2000,2000,2,0,0,1,143011.8845365,0.945,4,3,2,0,1,1122,0,0,134814.996004955,169926.32478465,921,605,8196.5470986,11303.40719655,0,0,0,0,0,0,34404.16,57,115,6555,1,0,0,0,0,0,0,0,0,0,0,1122,1122,1122,1122,0.9828,0.3596082,10
"128",280817,715,180046.371456,52414.494,120868.396,173282.89,140,1989,1989,2,0,0,1,159927.679548,1,0,3,2.5,1,1,1344,0,720,151965.02787648,201824.4598461,921,580,7963.2608328,11484.0226683,0,0,0,0,0,0,51051.72,65,120,7800,1,0,0,0,0,0,0,0,0,0,0,1344,624,1344,2064,1,0.3605512,8
"129",101017,716,250727.680359184,76032.352,149416.036,225448.388,145,2015,2015,2,0,1,0,185575.44005,1.22,-4,3,1.75,0,1,1354,0,0,171359.071884,171359.071884,0,0,0,0,920,420,1,14215.4497485,15166.011861,0,51973.32,114.6,136.6,15650,1,0,0,1,0,0,1,0,0,0,0,1340,1340,1354,1354,1.1712,0.3612285,10
"130",290917,715,143474.452254,43392.327,105974.66,149366.987,140,1987,1987,2,0,0,0,127619.28816,1,0,3,1.75,2,1,1504,0,607,127619.8592487,179654.7965121,0,0,0,0,0,0,0,0,0,0,44616.75,60,118.1,7086,0,1,0,0,0,1,0,0,0,0,0,1504,897,1504,2111,1,0.362242,9
"131",200717,716,197391.04175,56245.244,117164.608,173409.852,140,2000,2000,2,0,1,1,165156.948411,1,0,2,1.75,1,1,1116,0,422,148866.12926367,167922.3502593,921,264,5811.3986112,7553.7902349,920,336,1,10480.0487337,13618.7522289,0,47622.95,59.5,120.8,7188,1,0,0,0,0,0,0,0,0,1,0,1116,694,1116,1538,1,0.3625724,7
"132",290417,737,212363.872518,59448.576,131202.368,190650.944,140,2004,2004,2,0,0,1,162851.653692,1,4,3,2.25,1,2,1203,0,800,159515.7342324,188820.7701471,921,108,2859.4411209,3541.3210287,0,0,0,0,0,475.90725,53239.09,66.4,104.8,6957,1,0,0,1,0,0,0,0,0,0,0,1203,403,1203,2003,1.04,0.364181,4
"133",100817,716,147648.499229,48610.848,94261.42,142872.268,90,2000,2007,8,0,0,1,120689.3579955,0.945,0,2,2,1,0,960,0,800,113805.63854058,124618.89178935,921,336,6883.2881712,7455.8173095,0,0,0,0,0,0,46702.17,57.6,106.5,6132,1,0,0,0,1,0,0,0,0,0,0,960,160,960,1760,0.945,0.3647884,8
"134",300617,713,107066.02935,50604.576,58794.912,109399.488,90,1982,1982,2,0,0,1,74074.7759255,0.945,0,2,1,0,0,960,0,0,70879.50266495,92465.0731494,921,216,3195.8123652,4488.04621125,0,0,0,0,0,0,47666.12,83,118,9794,0,1,0,0,0,0,0,0,0,0,960,0,0,960,960,0.945,0.3673066,6
"135",10917,713,159885.270496,49580.784,111008.304,160589.088,140,1982,1982,2,0,1,0,147129.581781,1,-3,3,1.5,1,2,1248,0,916,143246.34994761,187525.5409755,0,0,0,0,920,0,3,2931.3982971,4334.563233,951.8145,44686.36,60,119,7140,0,0,0,0,0,0,0,0,1,0,0,1248,332,1248,2164,0.97,0.3686842,9
"136",160717,716,155544.140899,51571.124,102986.444,154557.568,140,1995,1995,2,0,0,1,136492.102929,1,-2,3,1.5,1,0,1092,0,544,131428.27846239,168510.0005316,921,312,5064.4145916,6938.727705,0,0,0,0,0,0,46476.45,68.6,115,7889,1,0,0,0,0,0,0,1,1,0,0,1092,548,1092,1636,0.98,0.3789311,7
"137",50617,713,82797.729364,43876.8,40512.912,84389.712,40,1979,1979,1,0,1,1,55463.618175,0.507,10,2,1,0,1,640,0,0,48272.07741503,58024.8824022,911,300,2114.3322144,3073.1947659,910,240,2,5076.331155,7379.2128123,0,42888.56,50,120,6000,0,1,0,0,0,0,0,0,0,0,640,0,0,640,640,0.5577,0.3789783,6
"138",70517,737,191606.50152,61366.272,116180.416,177546.688,140,2001,2001,2,0,1,0,156044.276388,1,0,3,1.75,0,1,1168,0,0,140800.31993664,157140.766692,0,0,0,0,920,480,1,15244.6417578,19568.9253942,0,54704.15,69.6,111.6,7767,1,0,1,0,0,0,1,0,0,0,0,1168,1168,1168,1168,1,0.3807454,5
"139",120317,716,167387.603404,59828.736,110776.644,170605.38,140,1997,1997,2,0,0,1,140925.65487,1,0,3,2.5,1,2,1128,0,736,136948.34569143,173646.3722994,921,231,3978.2038842,5335.1106354,0,0,0,0,0,0,50118.16,65,130,8450,1,0,0,0,0,0,0,0,0,0,0,1092,356,1128,1864,1,0.3846716,3
"140",150517,716,120329.5790508,42846.1,62477.404,105323.504,90,1996,1996,2,0,0,0,75913.122782,0.945,-5,2,1,0,0,792,0,0,75912.350065335,95284.05136425,0,0,0,0,0,0,0,0,0,0,35017.55,37.8,116.7,4406,1,0,0,0,1,0,0,0,0,0,0,792,792,792,792,0.89775,0.385287,5
"141",290917,716,172124.988406,54687.204,107193.152,161880.356,140,1998,1998,2,0,0,0,129620.002239,1,0,3,1.75,1,1,1282,0,250,129620.3829648,167547.1449834,0,0,0,0,0,0,0,0,0,0,49198.06,65,125,8125,1,0,0,0,0,0,0,0,0,0,0,1242,992,1282,1532,1,0.3853424,9
"142",290517,716,148438.063396,56712.656,87406.044,144118.7,140,2000,2000,2,0,0,1,115055.33676,1,-2,3,1.5,1,1,960,0,612,110965.25659947,135370.2943593,921,264,4089.5661807,5316.2647083,0,0,0,0,0,0,48012.83,52.2,115,6003,1,0,0,0,0,0,0,0,0,0,0,960,348,960,1572,0.98,0.3917794,5
"143",280517,716,132173.0415558,50480.496,78525.216,129005.712,90,1997,1997,2,0,0,0,95917.499328,0.945,2,3,1.5,0,1,936,0,194,95917.1399249,119150.7533244,0,0,0,0,0,0,0,0,0,0,41176.18,44,117,5148,1,0,0,0,0,0,0,0,0,0,0,936,742,936,1130,0.9639,0.3939739,5
"144",100417,713,77087.541132,42414.24,43438.032,85852.272,80,1974,1974,2,0,0,1,61775.8759625,0.783,-8,2,1.75,0,0,700,0,312,57593.724550355,82609.5573072,921,325,4182.843231,6459.4594323,0,0,0,0,0,0,34101.36,50,119,5950,0,1,0,0,0,0,0,0,0,0,0,700,388,700,1012,0.72036,0.3981997,4
"145",290417,716,142121.55006,45650.572,78213.608,123864.18,90,1997,1997,2,0,0,0,95522.155918,0.945,1,3,1.5,1,1,1000,0,460,95522.73096296,126520.85299455,0,0,0,0,0,0,0,0,0,0,37559.43,44,112,4928,1,0,0,0,0,0,0,1,1,0,0,1000,540,1000,1460,0.95445,0.3999556,4
"146",120317,715,116608.1577633,39525.684,77189.651,116715.335,90,1985,1985,2,0,0,1,105369.800858,0.945,0,3,1,1,1,1024,0,320,101578.439585945,131558.7859488,921,242,3790.9838988,5241.71451195,0,0,0,0,0,0,39079.49,50,120,6000,0,1,0,0,0,0,0,0,0,0,0,1024,704,1024,1344,0.945,0.4013448,3
"147",30717,716,150017.19173,53596.576,88808.28,142404.856,140,1992,1992,2,0,0,0,107699.714304,1,-2,3,1,0,1,1129,0,0,107699.06707014,147412.8417762,0,0,0,0,0,0,0,0,0,0,44098.86,65,103,6695,1,0,0,0,0,0,0,0,0,0,0,1058,1058,1129,1129,0.98,0.4023212,7
"148",40817,737,156478.642908,57051.456,86935.552,143987.008,90,1990,1990,2,0,0,0,105136.188843,0.945,2,3,1,1,1,1112,0,533,105136.350574395,139069.5919326,0,0,0,0,0,0,0,0,0,0,45217.66,60,105,6300,1,0,1,0,0,0,0,0,0,0,0,1112,579,1112,1645,0.9639,0.4037733,8
"149",290417,737,136519.632333,49220.864,78146.112,127366.976,90,1999,1999,2,0,0,0,93820.3822395,0.945,0,3,1,1,0,936,0,488,93820.292388725,114177.51292815,0,0,0,0,0,0,0,0,0,0,45728.32,56.7,100.7,5702,1,0,0,0,1,0,0,0,0,0,0,936,448,936,1424,0.945,0.4051318,4
"150",101017,713,171305.64696,42560.496,127242.72,169803.216,140,1995,1995,2,1,1,0,167785.86006,1,0,3,1.5,1,2,1662,0,1000,164828.70566253,230459.9894415,0,0,0,0,920,0,3,2957.0972886,4334.563233,0,36858.54,50,120,6000,0,1,0,0,1,0,0,0,0,0,0,1662,662,1662,2662,1,0.4054993,10
"151",101017,732,174407.3612225,52798.416,114664.704,167463.12,90,1988,1988,2,0,1,1,163492.47019,0.945,3,3,2.5,1,2,1104,0,750,140311.131971395,156528.49602285,921,240,4014.1732239,5511.8059416,920,528,2,19166.78762145,19296.17273745,0,44070.18,66.4,101.8,6640,1,1,0,0,0,0,0,0,0,0,0,1104,354,1104,1854,0.97335,0.4058694,10
"152",100417,715,154727.35047,47688.597,126023.92,173712.517,140,1995,1995,2,0,1,0,170418.578967,1,2,3,2.25,1,2,1248,0,1060,157967.41758525,207176.7031425,0,0,0,0,920,572,1,12450.3047487,18244.5706989,0,41719.26,60,115,6900,1,0,0,0,1,0,0,0,0,0,0,1248,188,1248,2308,1.02,0.4083161,4
"153",290517,731,106783.6512925,55124.696,62221.588,117346.284,80,1978,1978,2,0,1,1,74084.929898,0.783,5,3,1,0,1,912,0,0,65498.766088595,77537.46076335,921,312,4344.09024105,6084.28074555,910,252,2,4241.91391785,5938.998786,0,43947.37,60,110,6600,0,1,0,0,0,0,0,0,0,0,912,0,0,912,912,0.82215,0.4088519,5
"154",310317,716,165808.47507,53596.576,105635.112,159231.688,140,1997,1997,2,0,1,0,130859.264718,1,0,3,1.5,1,2,1146,0,427,127626.94074858,162448.4650698,0,0,0,0,920,0,3,3232.9331307,4334.563233,0,48429.22,63,120,7560,1,0,0,0,0,0,0,0,0,0,0,1136,709,1146,1573,1,0.4175728,3
"155",260617,716,250291.840939,57647.48,176837.54,234485.02,150,2001,2001,7,0,1,0,239180.468933,1.19,8,3,2.25,1,2,1515,0,1144,226931.3086635,268688.66355135,0,0,0,0,930,202,2,12248.20524375,15722.3979171,0,48605.34,57,110,6270,1,0,0,0,0,0,0,0,0,0,0,1501,357,1515,2659,1.2852,0.4190239,6
"156",51017,716,161071.090068,73695.292,87561.848,161257.14,140,2000,2000,2,0,0,1,115826.306505,1,-1,2,2,1,1,900,0,530,111105.306585,134748.378765,921,253,4721.7613716,6135.2059041,0,0,0,0,0,0,56086.17,90,134,12060,1,0,0,1,0,0,0,1,1,0,0,836,306,900,1430,0.99,0.4193473,10
"157",190617,731,120747.66723075,46542.408,69483.524,116025.932,80,1976,1976,2,0,0,0,74123.955577,0.783,8,2,1,0,0,972,0,396,74124.718351635,101965.5845334,0,0,0,0,0,0,0,0,0,0,38775,60,110,6600,0,1,0,0,1,0,0,0,0,0,0,972,576,972,1368,0.84564,0.4217722,6
"158",10417,734,93276.015057225,27356.406,56133.924,83490.33,90,1995,1995,2,0,0,1,97556.377464,0.945,-2,3,1,1,0,1076,0,400,93178.88364631,120276.4038336,921,308,4378.06886265,6095.65627755,0,0,0,0,0,0,26909.3,50,125,6250,0,0,0,0,0,0,0,1,1,0,0,1040,640,1076,1476,0.9261,0.4239481,4
"159",240717,715,161619.7506273,59288.526,105831.451,165119.977,90,1989,1989,2,0,0,1,134443.7146325,0.945,2,2,2,1,2,1192,0,720,126695.91824456,158597.0405649,921,404,7748.55113445,10614.43145385,0,0,0,0,0,0,56008.91,82,118.5,9717,1,0,0,0,0,1,0,0,0,0,0,1192,472,1192,1912,0.9639,0.4241745,7
